PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Akiyama, Yoshihiro B.; Iwakuma, Toshio								Growth parameters of endangered freshwater pearl mussel (Margaritifera laevis, Unionoida)								FUNDAMENTAL AND APPLIED LIMNOLOGY				175	4			295	305		10.1127/1863-9135/2009/0175-0295			DEC 2009	2009										8							WOS:000274359100003		
J	Albright, Thomas P.; Anderson, Dean P.; Keuler, Nicholas S.; Pearson, Scott M.; Turner, Monica G.								The spatial legacy of introduction: Celastrus orbiculatus in the southern Appalachians, USA								JOURNAL OF APPLIED ECOLOGY				46	6			1229	1238		10.1111/j.1365-2664.2009.01707.x			DEC 2009	2009										8							WOS:000272193300011		
J	Cuesta-Albertos, Juan A.; Cuevas, Antonio; Fraiman, Ricardo								On projection-based tests for directional and compositional data								STATISTICS AND COMPUTING				19	4			367	380		10.1007/s11222-008-9098-3			DEC 2009	2009										8							WOS:000271738000002		
J	de Garine-Wichatitsky, M.; de Meeus, T.; Chevillon, C.; Berthier, D.; Barre, N.; Thevenon, S.; Maillard, J. -C.								Population genetic structure of wild and farmed rusa deer (Cervus timorensis russa) in New-Caledonia inferred from polymorphic microsatellite loci								GENETICA				137	3			313	323		10.1007/s10709-009-9395-6			DEC 2009	2009										8							WOS:000271307300008		
J	Gavai, Anand K.; Tikunov, Yury; Ursem, Remco; Bovy, Arnaud; van Eeuwijk, Fred; Nijveen, Harm; Lucas, Peter J. F.; Leunissen, Jack A. M.								Constraint-based probabilistic learning of metabolic pathways from tomato volatiles								METABOLOMICS				5	4			419	428		10.1007/s11306-009-0166-2			DEC 2009	2009										8							WOS:000272849800004		
J	Ibarra, Ana M.; Famula, Thomas R.; Arcos, Fabiola G.								Heritability of vitellogenin in hemolymph, a pre-spawning selectable trait in Penaeus (Litopenaeus) vannamei, has a large genetic correlation with ovary maturity measured as oocytes mean diameter								AQUACULTURE				297	1-4			64	69		10.1016/j.aquaculture.2009.09.015			DEC 1 2009	2009										8							WOS:000272065100009		
J	Leask, S. J.; Vermunt, J. K.; Done, D. J.; Crow, T. J.; Blows, M.; Boks, M. P.								Beyond symptom dimensions: Schizophrenia risk factors for patient groups derived by latent class analysis								SCHIZOPHRENIA RESEARCH				115	2-3			346	350		10.1016/j.schres.2009.09.017			DEC 2009	2009										8							WOS:000272423500034		
J	Mort, Richard L.								Quantitative analysis of patch patterns in mosaic tissues with ClonalTools software								JOURNAL OF ANATOMY				215	6			698	704		10.1111/j.1469-7580.2009.01150.x			DEC 2009	2009										8							WOS:000271960600010		
J	Slaughter, James C.; Herring, Amy H.; Thorp, John M.								A Bayesian Latent Variable Mixture Model for Longitudinal Fetal Growth								BIOMETRICS				65	4			1233	1242		10.1111/j.1541-0420.2009.01188.x			DEC 2009	2009										8							WOS:000272128200025		
J	Tambling, Craig J.; Belton, Lydia E.								Feasibility of using proximity tags to locate female lion Panthera leo kills								WILDLIFE BIOLOGY				15	4			435	441		10.2981/09-029			DEC 2009	2009										8							WOS:000273797200009		
J	Yang, Fang; Tang, Zihui; Deng, Hongwen								Bivariate association analysis for quantitative traits using generalized estimation equation								JOURNAL OF GENETICS AND GENOMICS				36	12			733	743		10.1016/S1673-8527(08)60166-6			DEC 2009	2009										8							WOS:000273158400005		
J	Valera, Rodrigo; Maria Garcia, Hilda; Diaz Jidy, Manuel; Mirabal, Mayelin; Isabel Armesto, Marlene; Fando, Rafael; Garcia, Luis; Fernandez, Roberto; Ano, Gemma; Cedre, Barbara; Ramirez, Margarita; Bravo, Laura; Serrano, Teresita; Palma, Sara; Gonzalez, Daniel; Miralles, Fernando; Medina, Vilma; Nunez, Felicita; Plasencia, Yilian; Carlos Martinez, Juan; Mandarioti, Aleyda; Lugones, Juan; Luis Rodriguez, Boris; Moreno, Arlenis; Gonzalez, Domingo; Baro, Morelia; Lidia Solis, Rosa; Sierra, Gustavo; Barbera, Ramon; Dominguez, Francisco; Gutierrez, Carlos; Kouri, Gustavo; Campa, Concepcion; Menendez, Jorge								Randomized, double-blind, placebo-controlled trial to evaluate the safety and immunogenicity of live oral cholera vaccine 638 in Cuban adults								VACCINE				27	47			6564	6569		10.1016/j.vaccine.2009.08.042			NOV 5 2009	2009										8							WOS:000272056300011		
J	Datta, Avishek; Sindel, Brian M.; Kristiansen, Paul; Jessop, Robin S.; Felton, Warwick L.								Effect of isoxaflutole on the growth, nodulation and nitrogen fixation of chickpea (Cicer arietinum L.)								CROP PROTECTION				28	11			923	927		10.1016/j.cropro.2009.07.009			NOV 2009	2009										8							WOS:000270629800003		
J	Maddox, J. Dylan; Weatherhead, Patrick J.								Seasonal sex allocation by Common Grackles? Revisiting a foundational study								ECOLOGY				90	11			3190	3196		10.1890/08-2180.1			NOV 2009	2009										8							WOS:000271457300022		
J	Maggi, Matias D.; Sardella, Norma H.; Ruffinengo, Sergio R.; Eguaras, Martin J.								Morphotypes of Varroa destructor collected in Apis mellifera colonies from different geographic locations of Argentina								PARASITOLOGY RESEARCH				105	6			1629	1636		10.1007/s00436-009-1605-8			NOV 2009	2009										8							WOS:000270977800018		
J	Metcalf, C. J. E.; Rees, M.; Buckley, Y. M.; Sheppard, A. W.								Seed predators and the evolutionarily stable flowering strategy in the invasive plant, Carduus nutans								EVOLUTIONARY ECOLOGY				23	6			893	906		10.1007/s10682-008-9279-8			NOV 2009	2009										8							WOS:000271949700005		
J	Muck, Christina; Kempenaers, Bart; Kuhn, Sylvia; Valcu, Mihai; Goymann, Wolfgang								Paternity in the classical polyandrous black coucal (Centropus grillii)-a cuckoo accepting cuckoldry?								BEHAVIORAL ECOLOGY				20	6			1185	1193		10.1093/beheco/arp118			NOV-DEC 2009	2009										8							WOS:000271813600005		
J	Rush, Andrew C.; Cannings, Richard J.; Irwin, Darren E.								Analysis of multilocus DNA reveals hybridization in a contact zone between Empidonax flycatchers								JOURNAL OF AVIAN BIOLOGY				40	6			614	624		10.1111/j.1600-048X.2009.04681.x			NOV 2009	2009										8							WOS:000272452500006		
J	Takeuchi, Hiroaki; Zalucki, Myron P.; Furlong, Michael J.								Crocidolomia pavonana larval foraging: behavior and feeding site preferences on cabbage, Brassica oleracea								ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA				133	2			154	164		10.1111/j.1570-7458.2009.00918.x			NOV 2009	2009										8							WOS:000270648800006		
J	Girardi, E.; Angeletti, C.; Puro, V.; Sorrentino, R.; Magnavita, N.; Vincenti, D.; Carrara, S.; Butera, O.; Ciufoli, A. M.; Squarcione, S.; Ippolito, G.; Goletti, D.								ESTIMATING DIAGNOSTIC ACCURACY OF TESTS FOR LATENT TUBERCULOSIS INFECTION WITHOUT A GOLD STANDARD AMONG HEALTHCARE WORKERS								EUROSURVEILLANCE				14	43			29	37	19373				OCT 29 2009	2009										8							WOS:000271463900008		
J	Saner, Philippe; Lim, Robin; Burla, Bo; Ong, Robert C.; Scherer-Lorenzen, Michael; Hector, Andy								Reduced soil respiration in gaps in logged lowland dipterocarp forests								FOREST ECOLOGY AND MANAGEMENT				258	9			2007	2012		10.1016/j.foreco.2009.07.048			OCT 10 2009	2009										8							WOS:000271093200023		
J	Azpilicueta, M. M.; Gallo, L. A.								Shaping forces modelling genetic variation patterns in the naturally fragmented forests of a South-American Beech								BIOCHEMICAL SYSTEMATICS AND ECOLOGY				37	4			290	297		10.1016/j.bse.2009.05.004			OCT 2009	2009										8							WOS:000270481900007		
J	Haugland, Thomas; Rudolfsen, Geir; Figenschou, Lars; Folstad, Ivar								Sperm velocity and its relation to social status in Arctic charr (Salvelinus alpinus)								ANIMAL REPRODUCTION SCIENCE				115	1-4			231	237		10.1016/j.anireprosci.2008.11.004			OCT 2009	2009										8							WOS:000269418700023		
J	Liu, Yong; Chen, Yong; Cheng, Jiahua								A comparative study of optimization methods and conventional methods for sampling design in fishery-independent surveys								ICES JOURNAL OF MARINE SCIENCE				66	9			1873	1882		10.1093/icesjms/fsp157			OCT 2009	2009										8							WOS:000269611300007		
J	Minh, P. Q.; Schauer, B.; Stevenson, M.; Jones, G.; Morris, R. S.; Noble, A.								Association Between Human Cases and Poultry Outbreaks of Highly Pathogenic Avian Influenza in Vietnam From 2003 to 2007: A Nationwide Study								TRANSBOUNDARY AND EMERGING DISEASES				56	8			311	320		10.1111/j.1865-1682.2009.01086.x			OCT 2009	2009										8							WOS:000270358200004		
J	Robinet, Christelle; Liebhold, Andrew M.								Dispersal polymorphism in an invasive forest pest affects its ability to establish								ECOLOGICAL APPLICATIONS				19	7			1935	1943		10.1890/08-1971.1			OCT 2009	2009										8							WOS:000269942500020		
J	Sahlman, Tobias; Segelbacher, Gernot; Hoglund, Jacob								Islands in the ice: colonisation routes for rock ptarmigan to the Svalbard archipelago								ECOGRAPHY				32	5			840	848		10.1111/j.1600-0587.2009.05774.x			OCT 2009	2009										8							WOS:000270311000014		
J	Sheriff, Michael J.; Speakman, J. R.; Kuchel, L.; Boutin, S.; Humphries, M. M.								The cold shoulder: free-ranging snowshoe hares maintain a low cost of living in cold climates								CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE				87	10			956	964		10.1139/Z09-087			OCT 2009	2009										8							WOS:000271622500013		
J	Taylor, Mitchell K.; Laake, Jeff; McLoughlin, Philip D.; Cluff, H. Dean; Messier, Francois								Demography and population viability of polar bears in the Gulf of Boothia, Nunavut								MARINE MAMMAL SCIENCE				25	4			778	796		10.1111/j.1748-7692.2009.00302.x			OCT 2009	2009										8							WOS:000271046600002		
J	Yerle-Bouissou, Martine; Mompart, Florence; Iannuccelli, Eddie; Robelin, David; Jauneau, Alain; Lahbib-Mansais, Yvette; Delcros, Chantal; Oswald, Isabelle P.; Gellin, Joel								Nuclear architecture of resting and LPS-stimulated porcine neutrophils by 3D FISH								CHROMOSOME RESEARCH				17	7			847	862		10.1007/s10577-009-9074-6			OCT 2009	2009										8							WOS:000271722100002		
J	Zhao, Hongbo; Wang, Qishan; Bai, Chunyan; He, Kan; Pan, Yuchun								A cross-study gene set enrichment analysis identifies critical pathways in endometriosis								REPRODUCTIVE BIOLOGY AND ENDOCRINOLOGY				7						94	10.1186/1477-7827-7-94			SEP 8 2009	2009										8							WOS:000270145000001		
J	Duhour, Andres; Costa, Cristina; Momo, Fernando; Falco, Liliana; Malacalza, Leonardo								Response of earthworm communities to soil disturbance: Fractal dimension of soil and species' rank-abundance curves								APPLIED SOIL ECOLOGY				43	1			83	88		10.1016/j.apsoil.2009.06.004			SEP 2009	2009										8							WOS:000270745400010		
J	Fukushima, Fernanda B.; Barros, Guilherme A. M.; Marques, Mariangela E. A.; Vidal, Edison I. O.; Ganem, Eliana M.								The Neuraxial Effects of Intraspinal Amitriptyline at Low Concentrations								ANESTHESIA AND ANALGESIA				109	3			965	971		10.1213/ane.0b013e3181ad581e			SEP 2009	2009										8							WOS:000269330800043		
J	Hazelton, Martin L.; Turlach, Berwin A.								Nonparametric density deconvolution by weighted kernel estimators								STATISTICS AND COMPUTING				19	3			217	228		10.1007/s11222-008-9086-7			SEP 2009	2009										8							WOS:000267111500001		
J	Kumano, Norikuni; Haraguchi, Dai; Kohama, Tsuguo								Sperm storage and viability within females of Euscepes postfasciatus: Effect of irradiation on sperm abundance and viability within female								JOURNAL OF INSECT PHYSIOLOGY				55	9			813	817		10.1016/j.jinsphys.2009.05.010			SEP 2009	2009										8							WOS:000269032300008		
J	Lopez-Quilez, Antonio; Munoz, Facundo								Geostatistical computing of acoustic maps in the presence of barriers								MATHEMATICAL AND COMPUTER MODELLING				50	5-6			929	938		10.1016/j.mcm.2009.05.021			SEP 2009	2009										8							WOS:000268955400033		
J	Shrestha, Krishna B.; Vetaas, Ole Reidar								The Forest Ecotone Effect on Species Richness in an Arid Trans-Himalayan Landscape of Nepal								FOLIA GEOBOTANICA				44	3			247	262		10.1007/s12224-009-9046-9			SEP 2009	2009										8							WOS:000270980500003		
J	Trager, Matthew D.; Daniels, Jaret C.								ANT TENDING OF MIAMI BLUE BUTTERFLY LARVAE (LEPIDOPTERA: LYCAENIDAE): PARTNER DIVERSITY AND EFFECTS ON LARVAL PERFORMANCE								FLORIDA ENTOMOLOGIST				92	3			474	482		10.1653/024.092.0309			SEP 2009	2009										8							WOS:000269394900009		
J	van de Pol, Martijn; Ens, Bruno J.; Oosterbeek, Kees; Brouwer, Lyanne; Verhulst, Simon; Tinbergen, Joost M.; Rutten, Anne L.; de Jong, Martin								Oystercatchers' bill shapes as a proxy for diet specialization: more differentiation than meets the eye								ARDEA				97	3			335	346					FAL 2009	2009										8							WOS:000272403600016		
J	von Wehrden, Henrik; Zimmermann, Heike; Hanspach, Jan; Ronnenberg, Katrin; Wesche, Karsten								Predictive Mapping of Plant Species and Communities Using GIS and Landsat Data in a Southern Mongolian Mountain Range								FOLIA GEOBOTANICA				44	3			211	225		10.1007/s12224-009-9042-0			SEP 2009	2009										8							WOS:000270980500001		
J	Hazledine, Saul; Sun, Jongho; Wysham, Derin; Downie, J. Allan; Oldroyd, Giles E. D.; Morris, Richard J.								Nonlinear Time Series Analysis of Nodulation Factor Induced Calcium Oscillations: Evidence for Deterministic Chaos?								PLOS ONE				4	8					e6637	10.1371/journal.pone.0006637			AUG 13 2009	2009										8							WOS:000268936100012		
J	Nonaka, Mizuho; Hashimoto, Yoshie; Takeshima, Shin-Nosuke; Aida, Yoko								The human immunodeficiency virus type 1 Vpr protein and its carboxy-terminally truncated form induce apoptosis in tumor cells								CANCER CELL INTERNATIONAL				9						20	10.1186/1475-2867-9-20			AUG 12 2009	2009										8							WOS:000273390200001		
J	Kalmus, Piret; Orro, Toomas; Waldmann, Andres; Lindjaerv, Raivo; Kask, Kalle								Effect of yeast culture on milk production and metabolic and reproductive performance of early lactation dairy cows								ACTA VETERINARIA SCANDINAVICA				51						32	10.1186/1751-0147-51-32			AUG 3 2009	2009										8							WOS:000270221800001		
J	Bermudez, Jose D.; Corberan-Vallet, Ana; Vercher, Enriqueta								Forecasting time series with missing data using Holt's model								JOURNAL OF STATISTICAL PLANNING AND INFERENCE				139	8			2791	2799		10.1016/j.jspi.2009.01.004			AUG 1 2009	2009										8							WOS:000266417600024		
J	Catlin-Groves, Christina L.; Kirkhope, Claire L.; Goodenough, Anne E.; Stafford, Richard								Use of confidence radii to visualise significant differences in principal components analysis: Application to mammal assemblages at locations with different disturbance levels								ECOLOGICAL INFORMATICS				4	3			147	151		10.1016/j.ecoinf.2009.06.001			AUG 2009	2009										8							WOS:000269597300003		
J	Espinosa, E.; Pena-Jimenez, A.; Ormsby, C. E.; Vega-Barrientos, R.; Reyes-Teran, G.								Later onset of herpes zoster-associated immune reconstitution inflammatory syndrome								HIV MEDICINE				10	7			454	457		10.1111/j.1468-1293.2009.00700.x			AUG 2009	2009										8							WOS:000267882600008		
J	Lertxundi-Manterola, Aitana; Saez, Marc								Modelling of nitrogen dioxide (NO2) and fine particulate matter (PM10) air pollution in the metropolitan areas of Barcelona and Bilbao, Spain								ENVIRONMETRICS				20	5			477	493		10.1002/env.939			AUG 2009	2009										8							WOS:000268473600001		
J	Sheldon, Robert S.; Amuah, Joseph E.; Connolly, Stuart J.; Rose, Sarah; Morillo, Carlos A.; Talajic, Mario; Kus, Teresa; Fouad-Tarazi, Fetnat; Klingenheben, Thomas; Krahn, Andrew D.; Sheldon, Aaron; Koshman, Mary-Lou; Ritchie, Debbie		Investigators Prevention Syncope S						Design and Use of a Quantitative Scale for Measuring Presyncope								JOURNAL OF CARDIOVASCULAR ELECTROPHYSIOLOGY				20	8			888	893		10.1111/j.1540-8167.2009.01466.x			AUG 2009	2009										8							WOS:000268457600009		
J	Sirami, Clelia; Brotons, Lluis; Martin, Jean-Louis								Do bird spatial distribution patterns reflect population trends in changing landscapes?								LANDSCAPE ECOLOGY				24	7			893	906		10.1007/s10980-009-9365-5			AUG 2009	2009										8							WOS:000268430900004		
J	Stemmler, S.; Nothnagel, M.; Parwez, Q.; Petrasch-Parwez, E.; Epplen, J. T.; Hoffjan, S.								Variation in genes of the epidermal differentiation complex in German atopic dermatitis patients								INTERNATIONAL JOURNAL OF IMMUNOGENETICS				36	4			217	222		10.1111/j.1744-313X.2009.00858.x			AUG 2009	2009										8							WOS:000267660500004		
J	Zundel, Christine; Nagel, Peter; Hanna, Rachid; Korner, Fraenzi; Scheidegger, Urs								Environment and host-plant genotype effects on the seasonal dynamics of a predatory mite on cassava in sub-humid tropical Africa								AGRICULTURAL AND FOREST ENTOMOLOGY				11	3			321	331		10.1111/j.1461-9563.2009.00429.x			AUG 2009	2009										8							WOS:000268099500011		
J	Erdelyi, Karoly; Dencso, Laszlo; Lehoczki, Robert; Heltai, Miklos; Sonkoly, Krisztina; Csanyi, Sandor; Solymosi, Norbert								Endemic papillomavirus infection of roe deer (Capreolus capreolus)								VETERINARY MICROBIOLOGY				138	1-2			20	26		10.1016/j.vetmic.2009.02.002			JUL 2 2009	2009										8							WOS:000267778100003		
J	Arunajadai, Srikesh G.								A point process driven multiple change point model: A robust resistant approach								MATHEMATICAL BIOSCIENCES				220	1			57	71		10.1016/j.mbs.2009.04.003			JUL 2009	2009										8							WOS:000267564400006		
J	Brown, Kerry A.; Ingram, J. Carter; Flynn, Dan F. B.; Razafindrazaka, Rova; Jeannoda, Vololoniaina								Protected Areas Safeguard Tree and Shrub Communities from Degradation and Invasion: A Case Study in Eastern Madagascar								ENVIRONMENTAL MANAGEMENT				44	1			136	148		10.1007/s00267-008-9257-5			JUL 2009	2009										8							WOS:000267339100012		
J	Cocker, J.; Cain, J. R.; Baldwin, P.; McNally, K.; Jones, K.								A Survey of Occupational Exposure to 4,4'-methylene-bis (2-chloroaniline) (MbOCA) in the UK								ANNALS OF OCCUPATIONAL HYGIENE				53	5			499	507		10.1093/annhyg/mep026			JUL 2009	2009										8							WOS:000267665800006		
J	Kitaoka, Satoshi; Watanabe, M.; Watanabe, Y.; Kayama, M.; Nomura, M.; Sasa, K.								Growth of regenerated tree seedlings associated with microclimatic change in a mature larch plantation after harvesting								LANDSCAPE AND ECOLOGICAL ENGINEERING				5	2			137	145		10.1007/s11355-009-0070-y			JUL 2009	2009										8							WOS:000267897500006		
J	Molenaar, Dylan; Dolan, Conor V.; Wicherts, Jelte M.								The power to detect sex differences in IQ test scores using Multi-Group Covariance and Means Structure Analyses								INTELLIGENCE				37	4			396	404		10.1016/j.intell.2009.03.007			JUL-AUG 2009	2009										8							WOS:000267643800008		
J	O'Brien, Chris; van Riper, Charles, III; Myers, Donald E.								MAKING RELIABLE DECISIONS IN THE STUDY OF WILDLIFE DISEASES: USING HYPOTHESIS TESTS, STATISTICAL POWER, AND OBSERVED EFFECTS								JOURNAL OF WILDLIFE DISEASES				45	3			700	712		10.7589/0090-3558-45.3.700			JUL 2009	2009										8							WOS:000268355200012		
J	Trenkel, Verena M.; Rochet, Marie-Joelle								Intersection-union tests for characterising recent changes in smoothed indicator time series								ECOLOGICAL INDICATORS				9	4			732	739		10.1016/j.ecolind.2008.09.005			JUL 2009	2009										8							WOS:000263395500012		
J	Calhim, Sara; Birkhead, Tim R.								Intraspecific variation in testis asymmetry in birds: evidence for naturally occurring compensation								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				276	1665			2279	2284		10.1098/rspb.2009.0134			JUN 22 2009	2009										8							WOS:000265896700018		
J	Billoir, Elise; Ferrao-Filho, Aloysio da Silva; Delignette-Muller, Marie Laure; Charles, Sandrine								DEBtox theory and matrix population models as helpful tools in understanding the interaction between toxic cyanobacteria and zooplankton								JOURNAL OF THEORETICAL BIOLOGY				258	3			380	388		10.1016/j.jtbi.2008.07.029			JUN 7 2009	2009						2nd International Conference on Computational and Mathematical Population Dynamics	JUL 16-20, 2007		Campinas, BRAZIL	8							WOS:000266120200007		
J	Ammann, Larry P.; Goodman, Steven R.								Cluster Analysis for the Impact of Sickle Cell Disease on the Human Erythrocyte Protein Interactome								EXPERIMENTAL BIOLOGY AND MEDICINE				234	6			703	711		10.3181/0806-RM-211			JUN 2009	2009										8							WOS:000266770400012		
J	Araujo, J. N.; Martins, A. S.								Aspects of the population biology of Cephalopholis fulva from the central coast of Brazil								JOURNAL OF APPLIED ICHTHYOLOGY				25	3			328	334		10.1111/j.1439-0426.2008.01181.x			JUN 2009	2009										8							WOS:000266175600012		
J	Buttrey, Samuel E.								An Excel Add-In for Statistical Process Control Charts								JOURNAL OF STATISTICAL SOFTWARE				30	13			1	12					JUN 2009	2009										8							WOS:000267708700001		
J	Chen, Baojiang; Yi, Grace Y.; Cook, Richard J.								Likelihood analysis of joint marginal and conditional models for longitudinal categorical data								CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE				37	2			182	205		10.1002/cjs.10014			JUN 2009	2009										8							WOS:000266961500003		
J	Davies, A. P.; Pufke, U. S.; Zalucki, M. P.								Trichogramma (Hymenoptera: Trichogrammatidae) Ecology in a Tropical Bt Transgenic Cotton Cropping System: Sampling to Improve Seasonal Pest Impact Estimates in the Ord River Irrigation Area, Australia								JOURNAL OF ECONOMIC ENTOMOLOGY				102	3			1018	1031		10.1603/029.102.0321			JUN 2009	2009										8							WOS:000266641700021		
