PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Osadnik, Tadeusz; Lekston, Andrzej; Bujak, Kamil; Strzelczyk, Joanna Katarzyna; Polonski, Lech; Gasior, Mariusz								The Relationship between VEGFA and TGFB1 Polymorphisms and Target Lesion Revascularization after Elective Percutaneous Coronary Intervention								DISEASE MARKERS										8165219				2017	2017																			
J	Kuester, Olivia C.; Laptinskaya, Daria; Fissler, Patrick; Schnack, Cathrin; Zuegel, Martina; Nold, Verena; Thurm, Franka; Pleiner, Sina; Karabatsiakis, Alexander; von Einem, Bjoern; Weydt, Patrick; Liesener, Andre; Borta, Andreas; Woll, Alexander; Hengerer, Bastian; Kolassa, Iris-Tatjana; von Arnim, Christine A. F.								Novel Blood-Based Biomarkers of Cognition, Stress, and Physical or Cognitive Training in Older Adults at Risk of Dementia: Preliminary Evidence for a Role of BDNF, Irisin, and the Kynurenine Pathway								JOURNAL OF ALZHEIMERS DISEASE				59	3			1097	1111					2017	2017																			
J	Santos, Cristiano C.; Loschi, Rosangela H.								EM-Type algorithms for heavy-tailed logistic mixed models								JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION				87	15			2940	2961					2017	2017																			
J	Francisco Fuentes-Perez, Juan; Garcia-Vega, Ana; Javier Sanz-Ronda, Francisco; de Azagra Paredes, Andres Martinez								Villemonte's approach: a general method for modeling uniform and non-uniform performance in stepped fishways								KNOWLEDGE AND MANAGEMENT OF AQUATIC ECOSYSTEMS					418					23				2017	2017																			
J	Vesely, Lukas; Hrbek, Vladimir; Kozak, Pavel; Buric, Milos; Sousa, Ronaldo; Kouba, Antonin								Salinity tolerance of marbled crayfish Procambarus fallax f. virginalis								KNOWLEDGE AND MANAGEMENT OF AQUATIC ECOSYSTEMS					418					21				2017	2017																			
J	Buerzle, Birgit; Schickhoff, Udo; Schwab, Niels; Oldeland, Jens; Mueller, Michael; Boehner, Juergen; Chaudhary, Ram Prasad; Scholten, Thomas; Dickore, Wolf Bernhard								Phytosociology and ecology of treeline ecotone vegetation in Rolwaling Himal, Nepal								PHYTOCOENOLOGIA				47	2			197	220					2017	2017																			
J	Carvalho, Humberto M.; Goncalves, Carlos E.; Grosgeorge, Bernard; Paes, Roberto R.								Validity and usefulness of the Line Drill test for adolescent basketball players: a Bayesian multilevel analysis								RESEARCH IN SPORTS MEDICINE				25	3			333	344					2017	2017																			
J	Barrio, Irantzu; Xose Rodriguez-Alvarez, Maria; Meira-Machado, Luis; Esteban, Cristobal; Arostegui, Inmaculada								Comparison of two discrimination indexes in the categorisation of continuous predictors in time-to-event studies								SORT-STATISTICS AND OPERATIONS RESEARCH TRANSACTIONS				41	1			73	92					JAN-JUN 2017	2017																			
J	Lagonigro, Raymond; Oiler, Ramon; Carles Martori, Joan								A quadtree approach based on European geographic grids: reconciling data privacy and accuracy								SORT-STATISTICS AND OPERATIONS RESEARCH TRANSACTIONS				41	1			139	157					JAN-JUN 2017	2017																			
J	Ryden, Jesper								Statistical modelling of warm-spell duration series using hurdle models								SORT-STATISTICS AND OPERATIONS RESEARCH TRANSACTIONS				41	1			177	188					JAN-JUN 2017	2017																			
J	Gocmen, Bayram; Mebert, Konrad; Karis, Mert; Oguz, Mehmet Anil; Ursenbacher, Sylvain								A new population and subspecies of the critically endangered Anatolian meadow viper Vipera anatolica Eiselt and Baran, 1970 in eastern Antalya province								AMPHIBIA-REPTILIA				38	3			289	305					2017	2017																			
J	Lopez, Javier A.; Antoniazzi, Carolina E.; Llanes, Roxana E.; Ghirardi, Romina								Age structure, growth pattern, sexual maturity, and longevity of Leptodactylus latrans (Anura: Leptodactylidae) in temperate wetlands								AMPHIBIA-REPTILIA				38	3			371	379					2017	2017																			
J	Otaibi, Banan W.; Johnson, Quincey K.; Cosentino, Bradley J.								Postautotomy tail movement differs between colour morphs of the red-backed salamander (Plethodon cinereus)								AMPHIBIA-REPTILIA				38	3			395	399					2017	2017																			
J	Jeric, Silvija Vlah; Primorac, Marko								Data mining for assessing the credit risk of local government units in Croatia								CROATIAN OPERATIONAL RESEARCH REVIEW				8	1			193	205					2017	2017																			
J	Kotoda, Nobuhiro; Matsuo, Satoshi; Honda, Ichiro; Yano, Kanako; Shimizu, Tokurou								Gibberellin 2-Oxidase Genes from Satsuma Mandarin (Citrus unshiu Marc.) Caused Late Flowering and Dwarfism in Transgenic Arabidopsis								HORTICULTURE JOURNAL				86	2			183	193					2017	2017																			
J	Ndungu, Nelly N.; Kiatoko, Nkoba; Ciosi, Marc; Salifu, Daisy; Nyansera, Damaris; Masiga, Daniel; Raina, Suresh K.								Identification of stingless bees (Hymenoptera: Apidae) in Kenya using morphometrics and DNA barcoding								JOURNAL OF APICULTURAL RESEARCH				56	4			341	353					2017	2017																			
J	Forfert, Nadege; Moritz, Robin F. A.								Thiacloprid alters social interactions among honey bee workers (Apis mellifera)								JOURNAL OF APICULTURAL RESEARCH				56	4			467	474					2017	2017																			
J	Goodwin, Belinda C.; Browne, Matthew; Rockloff, Matthew; Rose, Judy								A typical problem gambler affects six others								INTERNATIONAL GAMBLING STUDIES				17	2			276	289					2017	2017																			
J	Rogers, John								Awareness and learning under incidental learning conditions								LANGUAGE AWARENESS				26	2			113	133					2017	2017																			
J	Eugene, Andy R.; Masiak, Jolanta								A pharmacodynamic modelling and simulation study identifying gender differences of daily olanzapine dose and dopamine D2-receptor occupancy								NORDIC JOURNAL OF PSYCHIATRY				71	6			417	424					2017	2017																			
J	Vohma, Ulle; Raag, Mait; Toru, Innar; Aluoja, Anu; Maron, Eduard								Association between personality traits and Escitalopram treatment efficacy in panic disorder								NORDIC JOURNAL OF PSYCHIATRY				71	6			433	440					2017	2017																			
J	Calevo, Jacopo; Giovannini, Annalisa; Cornara, Laura; Peccenini, Simonetta; Monroy, Fernando								Orchis patens Desf.: seed morphology of an endangered Mediterranean orchid								PLANT BIOSYSTEMS				151	5			770	774					2017	2017																			
J	Wu, Fenzan; Yuan, Guoping; Chen, Junjie; Wang, Chengzu								Network analysis based on TCGA reveals hub genes in colon cancer								WSPOLCZESNA ONKOLOGIA-CONTEMPORARY ONCOLOGY				21	2			136	144					2017	2017																			
J	Badgery, W. B.; Millar, G. D.; Broadfoot, K.; Michalk, D. L.; Cranney, P.; Mitchell, D.; van de Ven, R.								Increased production and cover in a variable native pasture following intensive grazing management								ANIMAL PRODUCTION SCIENCE				57	9			1812	1823					2017	2017																			
J	Badgery, W. B.; Millar, G. D.; Michalk, D. L.; Cranney, P.; Broadfoot, K.								The intensity of grazing management influences lamb production from native grassland								ANIMAL PRODUCTION SCIENCE				57	9			1837	1848					2017	2017																			
J	Ateya, Mohammad B.; Aiyagari, Ranjit; Moran, Colleen; Singer, Kanakadurga								Insulin Bolus Calculator in a Pediatric Hospital Safety and User Perceptions								APPLIED CLINICAL INFORMATICS				8	2			529	540					2017	2017																			
J	Beretta-Blanco, Andres; Carrasco-Letelier, Leonidas								USLE/RUSLE K-factors allocated through a linear mixed model for Uruguayan soils								CIENCIA E INVESTIGACION AGRARIA				44	1			100	112					JAN-APR 2017	2017																			
J	Nam, Jun-mo; Kwon, Deukwoo								Inference on the ratio of two coefficients of variation of two lognormal distributions								COMMUNICATIONS IN STATISTICS-THEORY AND METHODS				46	17			8575	8587					2017	2017																			
J	Cullen, Daniel W.; Stevens, Bradley G.								Use of an underwater video system to record observations of black sea bass (Centropristis striata) in waters off the coast of Maryland								FISHERY BULLETIN				115	3			408	418					2017	2017																			
J	Safari, Amir; Sohrabi, Hormoz; Powell, Scott; Shataee, Shaban								A comparative assessment of multi-temporal Landsat 8 and machine learning algorithms for estimating aboveground carbon stock in coppice oak forests								INTERNATIONAL JOURNAL OF REMOTE SENSING				38	22			6407	6432					2017	2017																			
J	Martins-Sobrinho, Paulo Mateus; de Oliveira Silva, Winny Gomes; dos Santos, Elizandra Gomes; Barbosa de Moura, Geraldo Jorge; de Oliveira, Jaqueline Bianque								Helminths of some tree frogs of the families Hylidae and Phyllomedusidae in an Atlantic rainforest fragment, Brazil								JOURNAL OF NATURAL HISTORY				51	27-28			1639	1648					2017	2017																			
J	Pargeter, Justin; Eren, Metin I.								Quantifying and Comparing Bipolar Versus Freehand Flake Morphologies, Production Currencies, and Reduction Energetics During Lithic Miniaturization								LITHIC TECHNOLOGY				42	2-3			90	108					2017	2017																			
J	Carneiro, Camilo; Henriques, Mohamed; Barbosa, Castro; Tchantchalam, Quintino; Regalla, Aissa; Patricio, Ana R.; Catry, Paulo								Ecology and behaviour of Palm-nut Vultures Gypohierax angolensis in the Bijagos Archipelago, Guinea-Bissau								OSTRICH				88	2			113	121					2017	2017																			
J	Kruger, Sonja C.; Amar, Arjun								Productivity of the declining Bearded Vulture Gypaetus barbatus population in southern Africa								OSTRICH				88	2			139	145					2017	2017																			
